Altitude (m MSL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%)
2861, 72012, 2.05, 38.30, 7.74, 0
2861, 72010, 2.50, 54.90, 7.65, 0
2862, 71999, 2.05, 35.80, 7.74, 0
2864, 71988, 2.95, 34.90, 7.83, 0
2864, 71981, 2.45, 46.70, 7.83, 0
2865, 71975, 2.70, 35.00, 7.83, 0
2866, 71970, 2.95, 44.00, 7.74, 0
2871, 71924, 2.50, 40.80, 7.56, 0
2872, 71913, 2.85, 48.90, 7.56, 0
2873, 71902, 2.00, 46.10, 7.56, 0
2875, 71887, 2.60, 32.50, 7.65, 0
2876, 71871, 2.10, 43.00, 7.65, 0
2878, 71856, 2.10, 26.60, 7.65, 0
2879, 71851, 1.60, 29.30, 7.47, 0
2879, 71844, 2.80, 32.50, 7.47, 0
2880, 71837, 2.05, 50.20, 7.56, 0
2881, 71831, 2.20, 28.00, 7.56, 0
2881, 71826, 2.65, 43.90, 7.65, 0
2882, 71816, 2.80, 32.70, 7.56, 0
2883, 71812, 2.00, 45.10, 7.47, 0
2886, 71787, 2.00, 25.10, 7.47, 0
2888, 71763, 2.40, 44.40, 7.56, 0
2891, 71740, 1.75, 42.10, 7.47, 0
2892, 71733, 2.55, 38.10, 7.47, 0
2892, 71731, 2.05, 41.50, 7.38, 0
2892, 71730, 2.10, 29.40, 7.47, 0
2894, 71709, 2.90, 36.50, 7.47, 0
2896, 71689, 1.55, 39.00, 7.47, 0
2898, 71670, 2.30, 26.10, 7.47, 0
2903, 71633, 1.95, 25.90, 7.56, 0
2904, 71622, 2.55, 40.40, 7.65, 0
2905, 71612, 1.25, 40.40, 7.47, 0
2906, 71598, 2.40, 27.60, 7.29, 0
2908, 71586, 1.80, 40.60, 7.19, 0
2909, 71574, 1.70, 33.10, 7.19, 0
2910, 71564, 2.40, 31.80, 7.29, 0
2911, 71554, 1.60, 32.50, 7.29, 0
2912, 71544, 2.45, 26.20, 7.29, 0
2913, 71534, 1.80, 47.00, 7.29, 0
2914, 71525, 1.60, 29.70, 7.29, 0
2915, 71516, 2.45, 42.40, 7.29, 0
2916, 71509, 1.45, 42.40, 7.29, 0
2917, 71503, 1.85, 24.50, 7.38, 0
2917, 71498, 2.45, 37.70, 7.38, 0
2918, 71489, 1.60, 26.10, 7.38, 0
2919, 71481, 2.10, 21.70, 7.38, 0
2920, 71474, 1.90, 46.80, 7.38, 0
2921, 71461, 1.95, 24.90, 7.38, 0
2923, 71448, 2.30, 51.60, 7.29, 0
2924, 71436, 1.50, 51.60, 7.29, 0
2924, 71433, 2.35, 35.00, 7.29, 0
2925, 71431, 2.05, 50.40, 7.29, 0
2925, 71430, 1.90, 28.90, 7.29, 0
2926, 71424, 2.40, 32.90, 7.10, 0
2926, 71417, 1.65, 47.70, 7.10, 0
2927, 71410, 2.10, 23.60, 7.10, 0
2928, 71404, 2.00, 40.70, 7.19, 0
2929, 71394, 1.40, 40.70, 7.29, 0
2930, 71384, 2.15, 29.90, 7.38, 0
2931, 71374, 1.70, 51.70, 7.10, 0
2933, 71355, 1.85, 45.90, 7.10, 0
2935, 71337, 2.15, 39.50, 7.10, 0
2937, 71320, 1.80, 26.00, 7.10, 0
2938, 71310, 2.30, 48.80, 7.01, 0
2939, 71300, 1.80, 25.50, 6.92, 0
2940, 71290, 2.00, 39.10, 6.92, 0
2941, 71284, 1.45, 39.10, 6.92, 0
2942, 71278, 2.10, 23.60, 6.92, 0
2942, 71272, 2.20, 46.00, 6.83, 0
2943, 71264, 1.60, 39.70, 6.92, 0
2944, 71257, 2.25, 30.50, 6.83, 0
2945, 71250, 1.65, 58.70, 6.83, 0
2946, 71241, 2.10, 24.10, 6.83, 0
2947, 71232, 2.10, 44.40, 6.92, 0
2948, 71224, 1.45, 44.40, 6.92, 0
2948, 71218, 2.50, 32.80, 7.01, 0
2949, 71213, 1.80, 48.90, 7.10, 0
2949, 71208, 1.60, 34.00, 7.10, 0
2950, 71200, 1.75, 38.20, 7.10, 0
2951, 71193, 1.20, 38.20, 7.10, 0
2952, 71186, 2.10, 40.00, 7.01, 0
2953, 71177, 1.80, 51.10, 6.92, 0
2954, 71168, 1.55, 23.50, 6.92, 0
2955, 71160, 1.60, 37.40, 6.83, 0
2957, 71143, 1.40, 37.40, 6.92, 0
2959, 71125, 1.90, 28.90, 6.92, 0
2961, 71108, 1.55, 53.60, 7.01, 0
2962, 71093, 1.45, 53.60, 7.01, 0
2964, 71078, 2.05, 38.70, 7.01, 0
2965, 71064, 1.50, 34.80, 7.01, 0
2966, 71060, 1.85, 24.40, 7.01, 0
2966, 71057, 1.90, 36.70, 7.01, 0
2966, 71054, 1.25, 36.70, 7.01, 0
2972, 71007, 1.25, 42.10, 6.56, 0
2973, 70999, 1.80, 20.80, 6.56, 0
2973, 70992, 1.95, 32.60, 6.56, 0
2975, 70977, 1.20, 17.20, 6.56, 0
2976, 70963, 2.25, 31.90, 6.74, 0
2978, 70950, 1.55, 33.00, 6.83, 0
2980, 70935, 1.75, 31.60, 6.83, 0
2981, 70919, 2.00, 27.70, 6.92, 0
2983, 70904, 1.10, 17.10, 6.92, 0
2984, 70900, 1.85, 24.10, 6.92, 0
2984, 70897, 1.70, 39.20, 6.92, 0
2984, 70894, 1.35, 34.40, 6.92, 0
2985, 70887, 2.15, 29.80, 6.92, 0
2986, 70880, 1.65, 29.50, 6.92, 0
2986, 70874, 1.70, 19.90, 6.92, 0
2987, 70866, 1.60, 14.60, 6.92, 0
2988, 70864, 2.05, 12.60, 6.74, 0
2988, 70862, 1.80, 31.60, 6.83, 0
2989, 70854, 1.30, 19.10, 6.92, 0
2989, 70847, 1.75, 22.40, 7.01, 0
2990, 70840, 1.50, 28.80, 7.01, 0
2993, 70810, 1.85, 18.70, 7.01, 0
2994, 70803, 1.10, 29.30, 7.01, 0
2995, 70796, 1.30, 20.90, 6.92, 0
2996, 70791, 1.90, 29.10, 6.92, 0
2996, 70787, 1.20, 38.70, 6.83, 0
2996, 70784, 1.55, 27.50, 6.83, 0
3004, 70720, 1.45, 30.70, 6.92, 0
3005, 70704, 1.35, 24.50, 6.83, 0
3007, 70688, 1.50, 42.70, 6.83, 0
3008, 70677, 1.70, 26.50, 6.83, 0
3009, 70667, 1.95, 32.00, 6.83, 0
3010, 70658, 1.70, 26.50, 6.83, 0
3011, 70649, 1.65, 11.70, 6.83, 0
3013, 70639, 1.35, 36.60, 6.83, 0
3014, 70630, 1.25, 21.10, 6.83, 0
3015, 70619, 1.60, 43.50, 6.83, 0
3015, 70614, 1.70, 19.30, 6.83, 0
3016, 70606, 1.15, 27.50, 6.92, 0
3017, 70599, 1.20, 34.20, 6.83, 0
3018, 70592, 1.35, 12.50, 6.92, 0
3018, 70588, 1.65, 39.50, 6.92, 0
3019, 70585, 1.65, 35.30, 6.92, 0
3019, 70582, 1.50, 27.80, 6.92, 0
3020, 70576, 1.45, 46.10, 6.83, 0
3020, 70571, 1.20, 358.30, 6.83, 0
3021, 70566, 0.95, 37.80, 6.83, 0
3022, 70557, 1.40, 29.80, 6.83, 0
3023, 70548, 1.55, 10.60, 6.83, 0
3024, 70540, 1.45, 36.60, 6.83, 0
3029, 70494, 1.35, 9.20, 6.56, 0
3029, 70488, 1.35, 50.80, 6.56, 0
3030, 70482, 1.05, 36.30, 6.65, 0
3034, 70448, 1.45, 55.60, 6.83, 0
3035, 70440, 1.45, 37.00, 6.74, 0
3036, 70432, 1.60, 20.10, 6.74, 0
3036, 70427, 1.35, 47.10, 6.74, 0
3037, 70422, 0.75, 5.70, 6.65, 0
3037, 70418, 0.80, 29.30, 6.65, 0
3038, 70407, 1.45, 56.20, 6.56, 0
3040, 70396, 1.05, 17.50, 6.56, 0
3041, 70386, 1.25, 41.00, 6.56, 0
3042, 70378, 1.50, 34.60, 6.47, 0
3042, 70371, 0.70, 18.20, 6.56, 0
3043, 70364, 1.25, 58.80, 6.56, 0
3044, 70354, 0.50, 46.70, 6.65, 0
3045, 70345, 0.85, 30.50, 6.65, 0
3046, 70336, 1.70, 44.50, 6.74, 0
3055, 70259, 0.75, 25.90, 6.29, 0
3056, 70248, 1.35, 29.80, 6.38, 0
3057, 70238, 0.85, 358.90, 6.47, 0
3059, 70227, 1.80, 45.70, 6.47, 0
3059, 70224, 0.60, 26.10, 6.56, 0
3059, 70222, 1.10, 50.60, 6.56, 0
3060, 70210, 1.20, 27.20, 6.56, 0
3062, 70199, 0.80, 40.10, 6.47, 0
3063, 70188, 1.40, 49.80, 6.56, 0
3064, 70181, 1.20, 25.40, 6.47, 0
3064, 70174, 1.55, 48.50, 6.56, 0
3065, 70168, 1.45, 32.60, 6.47, 0
3067, 70147, 1.00, 37.10, 6.38, 0
3070, 70126, 1.25, 48.20, 6.47, 0
3072, 70106, 0.95, 21.30, 6.47, 0
3072, 70105, 0.75, 29.80, 6.56, 0
3073, 70094, 1.25, 24.90, 6.38, 0
3085, 69991, 1.05, 9.90, 6.47, 0
3086, 69983, 1.45, 57.10, 6.56, 0
3087, 69976, 1.25, 39.10, 6.47, 0
3089, 69955, 1.25, 36.90, 6.20, 0
3091, 69935, 1.60, 50.30, 6.29, 0
3093, 69916, 1.20, 24.60, 6.29, 0
3099, 69866, 1.60, 40.30, 6.20, 0
3101, 69852, 1.25, 21.80, 6.20, 0
3102, 69838, 1.30, 61.20, 6.20, 0
3102, 69836, 0.75, 42.40, 6.29, 0
3104, 69824, 1.55, 21.00, 6.29, 0
3106, 69803, 0.95, 41.10, 6.11, 0
3108, 69784, 1.60, 48.40, 6.20, 0
3110, 69766, 1.40, 33.60, 6.20, 0
3111, 69759, 1.50, 48.50, 6.11, 0
3114, 69735, 1.70, 20.10, 6.11, 0
3116, 69712, 1.40, 47.90, 6.20, 0
3118, 69696, 1.60, 40.90, 6.11, 0
3119, 69692, 1.00, 70.70, 6.11, 0
3119, 69688, 1.45, 57.70, 6.11, 0
3120, 69681, 1.25, 48.30, 6.11, 0
3121, 69674, 1.65, 48.30, 6.11, 0
3121, 69668, 1.10, 41.40, 6.11, 0
3123, 69656, 1.30, 46.20, 6.02, 0
3124, 69645, 1.80, 24.50, 6.11, 0
3125, 69634, 1.25, 31.50, 5.93, 0
3127, 69620, 1.75, 43.90, 6.02, 0
3128, 69607, 2.05, 30.90, 6.11, 0
3130, 69594, 1.50, 58.40, 6.11, 0
3133, 69565, 1.60, 39.00, 6.02, 0
3133, 69560, 1.90, 54.20, 5.93, 0
3136, 69538, 1.65, 11.30, 5.93, 0
3138, 69519, 1.55, 60.20, 5.93, 0
3140, 69500, 2.25, 33.20, 6.02, 0
3140, 69497, 2.30, 33.80, 5.84, 0
3142, 69488, 1.50, 29.60, 5.93, 0
3145, 69458, 1.80, 34.50, 5.93, 0
3147, 69444, 1.10, 38.70, 5.84, 0
3147, 69441, 2.15, 34.80, 5.84, 0
3147, 69438, 1.50, 37.00, 5.93, 0
3147, 69436, 1.60, 63.30, 5.93, 0
3148, 69430, 2.20, 39.20, 5.84, 0
3149, 69425, 1.00, 49.20, 5.84, 0
3149, 69420, 1.80, 51.80, 5.93, 0
3150, 69409, 1.80, 35.30, 6.02, 0
3152, 69397, 2.05, 61.50, 5.84, 0
3153, 69386, 2.30, 48.10, 5.84, 0
3155, 69366, 1.50, 36.40, 5.75, 0
3157, 69348, 1.90, 49.30, 5.84, 0
3159, 69330, 1.55, 25.60, 5.84, 0
3160, 69325, 1.70, 56.90, 5.75, 0
3161, 69316, 1.50, 43.30, 5.75, 0
3162, 69308, 2.00, 56.10, 5.84, 0
3166, 69269, 1.85, 49.20, 6.02, 0
3167, 69259, 1.85, 41.00, 6.02, 0
3168, 69250, 2.20, 43.50, 6.02, 0
3169, 69241, 1.50, 50.00, 6.02, 0
3170, 69233, 2.35, 56.10, 6.02, 0
3171, 69226, 2.10, 42.80, 6.02, 0
3172, 69217, 1.75, 52.60, 6.02, 0
3173, 69208, 2.45, 52.10, 5.93, 0
3174, 69200, 1.40, 54.20, 5.57, 0
3177, 69178, 2.30, 65.50, 5.57, 0
3179, 69156, 2.30, 40.20, 5.57, 0
3182, 69134, 1.60, 64.10, 5.57, 0
3184, 69114, 2.10, 44.60, 5.48, 0
3184, 69108, 1.95, 65.50, 5.48, 0
3185, 69102, 2.65, 54.70, 5.48, 0
3186, 69093, 1.90, 42.70, 5.57, 0
3187, 69084, 2.25, 68.60, 5.57, 0
3188, 69076, 1.90, 50.10, 5.57, 0
3192, 69042, 2.60, 63.00, 5.66, 0
3193, 69034, 2.75, 51.70, 5.57, 0
3194, 69026, 1.70, 54.10, 5.30, 0
3195, 69011, 2.40, 49.30, 5.39, 0
3197, 68995, 2.30, 34.70, 5.48, 0
3199, 68980, 1.85, 45.30, 5.48, 0
3200, 68969, 2.65, 48.20, 5.48, 0
3201, 68958, 1.60, 58.40, 5.48, 0
3203, 68948, 2.50, 56.10, 5.48, 0
3203, 68942, 2.15, 42.00, 5.48, 0
3204, 68937, 2.25, 56.50, 5.48, 0
3204, 68932, 2.65, 56.80, 5.48, 0
3208, 68900, 1.70, 59.60, 5.48, 0
3209, 68892, 2.70, 52.60, 5.39, 0
3210, 68884, 2.10, 43.10, 5.39, 0
3211, 68876, 1.60, 51.90, 5.39, 0
3212, 68868, 2.10, 56.20, 5.39, 0
3214, 68843, 1.60, 41.00, 5.30, 0
3217, 68820, 1.95, 45.90, 5.30, 0
3220, 68798, 2.65, 59.40, 5.30, 0
3225, 68749, 1.55, 57.50, 5.39, 0
3226, 68742, 2.30, 61.50, 5.21, 0
3227, 68736, 2.30, 48.80, 5.21, 0
3230, 68708, 2.60, 50.90, 5.21, 0
3231, 68699, 2.05, 46.10, 5.30, 0
3232, 68690, 2.45, 60.70, 5.12, 0
3234, 68673, 2.95, 42.00, 5.12, 0
3236, 68656, 2.40, 61.80, 5.12, 0
3238, 68640, 2.55, 57.70, 5.12, 0
3238, 68637, 2.40, 48.00, 5.21, 0
3238, 68634, 2.95, 58.30, 5.12, 0
3239, 68632, 2.80, 49.50, 5.03, 0
3240, 68618, 2.10, 62.30, 5.21, 0
3242, 68604, 2.80, 59.00, 5.21, 0
3243, 68590, 1.90, 53.30, 5.03, 0
3244, 68585, 2.75, 59.10, 5.03, 0
3244, 68580, 2.80, 45.20, 5.12, 0
3245, 68576, 2.30, 55.00, 5.12, 0
3249, 68543, 3.15, 56.60, 5.21, 0
3250, 68535, 2.25, 49.60, 4.94, 0
3250, 68528, 2.75, 56.50, 4.85, 0
3251, 68521, 2.80, 44.20, 4.67, 0
3252, 68514, 2.50, 67.30, 4.58, 0
3253, 68508, 3.25, 50.60, 4.67, 0
3255, 68489, 2.20, 60.80, 4.49, 0
3257, 68469, 2.60, 63.90, 4.67, 0
3259, 68450, 2.95, 47.40, 4.76, 0
3260, 68447, 2.70, 56.30, 4.85, 0
3260, 68444, 3.40, 50.80, 4.94, 0
3260, 68442, 2.65, 52.70, 4.94, 0
3260, 68441, 2.70, 62.20, 4.94, 0
3260, 68440, 2.95, 52.40, 4.94, 0
3260, 68440, 2.60, 56.00, 4.94, 0
3266, 68394, 3.05, 53.30, 5.03, 0
3267, 68383, 2.30, 55.10, 4.76, 0
3268, 68372, 2.85, 58.80, 4.85, 0
3270, 68358, 2.20, 41.60, 4.85, 0
3271, 68346, 2.65, 58.10, 4.85, 0
3273, 68334, 3.35, 47.80, 4.94, 0
3280, 68269, 3.55, 48.30, 4.94, 0
3281, 68261, 2.65, 53.40, 4.94, 0
3282, 68254, 3.65, 53.00, 4.94, 0
3282, 68248, 3.20, 46.90, 4.94, 0
3283, 68242, 3.35, 60.00, 4.85, 0
3284, 68236, 3.35, 51.30, 4.76, 0
3285, 68226, 2.70, 45.90, 4.76, 0
3286, 68217, 3.20, 55.40, 4.67, 0
3287, 68208, 3.30, 34.40, 4.58, 0
3293, 68153, 3.40, 57.90, 4.58, 0
3296, 68129, 3.65, 41.90, 4.67, 0
3299, 68106, 3.10, 46.00, 4.67, 0
3299, 68099, 3.85, 53.10, 4.76, 0
3300, 68097, 2.80, 48.70, 4.76, 0
3300, 68096, 3.20, 56.70, 4.49, 0
3302, 68077, 3.25, 37.70, 4.58, 0
3304, 68059, 3.25, 55.70, 4.58, 0
3306, 68042, 3.85, 49.40, 4.58, 0
3307, 68034, 3.50, 44.60, 4.67, 0
3309, 68017, 3.50, 54.10, 4.49, 0
3311, 68001, 3.75, 44.00, 4.49, 0
3312, 67986, 3.30, 56.90, 4.49, 0
3313, 67984, 3.80, 48.50, 4.49, 0
3313, 67979, 3.25, 56.40, 4.40, 0
3314, 67974, 3.70, 51.10, 4.40, 0
3322, 67905, 3.25, 48.10, 4.58, 0
3323, 67895, 3.80, 46.60, 4.58, 0
3324, 67886, 3.80, 47.00, 4.58, 0
3325, 67879, 3.75, 54.50, 4.67, 0
3325, 67872, 3.95, 48.40, 4.67, 0
3326, 67866, 3.65, 48.90, 4.67, 0
3333, 67811, 3.90, 49.00, 4.67, 0
3333, 67803, 3.65, 50.30, 4.67, 0
3334, 67796, 4.20, 52.10, 4.58, 0
3335, 67789, 3.75, 53.70, 4.58, 0
3336, 67783, 3.55, 56.90, 4.40, 0
3336, 67778, 3.85, 49.30, 4.31, 0
3339, 67754, 3.40, 48.90, 4.31, 0
3342, 67729, 3.95, 50.30, 4.31, 0
3345, 67704, 3.95, 49.80, 4.31, 0
3346, 67696, 3.70, 57.20, 4.31, 0
3347, 67689, 4.05, 52.70, 4.31, 0
3347, 67682, 3.20, 58.20, 4.31, 0
3350, 67662, 3.65, 50.70, 4.31, 0
3350, 67656, 3.30, 56.80, 4.31, 0
3351, 67650, 4.00, 50.00, 4.31, 0
3352, 67643, 3.80, 52.20, 4.31, 0
3353, 67636, 3.60, 59.10, 4.31, 0
3353, 67630, 3.95, 55.10, 4.31, 0
3354, 67622, 3.05, 60.30, 4.31, 0
3355, 67614, 3.80, 56.60, 4.22, 0
3356, 67606, 3.60, 53.00, 4.22, 0
3357, 67597, 3.20, 53.80, 4.13, 0
3358, 67588, 3.95, 47.70, 4.04, 0
3359, 67580, 3.35, 56.40, 4.04, 0
3360, 67574, 4.10, 56.90, 4.04, 0
3360, 67569, 3.90, 54.50, 4.04, 0
3361, 67564, 3.35, 63.40, 4.13, 0
3362, 67553, 4.05, 52.30, 4.04, 0
3363, 67543, 3.30, 55.70, 4.04, 0
3364, 67534, 3.60, 57.30, 4.04, 0
3365, 67528, 4.15, 53.50, 4.04, 0
3366, 67523, 3.60, 60.70, 4.04, 0
3366, 67518, 4.30, 59.50, 3.95, 0
3367, 67509, 3.80, 51.20, 3.95, 0
3368, 67500, 3.55, 61.60, 3.95, 0
3369, 67492, 4.55, 54.40, 3.86, 0
3370, 67483, 3.95, 54.30, 3.86, 0
3371, 67474, 4.05, 57.50, 3.86, 0
3372, 67466, 3.85, 47.90, 3.95, 0
3374, 67455, 3.65, 64.60, 4.04, 0
3375, 67445, 4.35, 53.90, 4.04, 0
3376, 67436, 3.50, 56.80, 4.13, 0
3378, 67413, 4.15, 52.60, 3.69, 0
3380, 67402, 3.80, 62.70, 3.78, 0
3382, 67385, 4.55, 56.50, 3.78, 0
3384, 67368, 4.20, 54.20, 3.86, 0
3386, 67352, 3.85, 60.80, 3.86, 0
3386, 67348, 4.05, 50.70, 3.95, 0
3386, 67345, 4.00, 56.20, 3.95, 0
3387, 67342, 4.15, 63.50, 3.95, 0
3390, 67313, 3.55, 59.00, 3.78, 0
3391, 67306, 4.35, 58.80, 3.86, 0
3392, 67300, 3.90, 54.60, 3.95, 0
3393, 67289, 4.15, 64.50, 4.04, 0
3394, 67278, 4.30, 55.90, 3.95, 0
3395, 67268, 3.65, 60.40, 3.60, 0
3397, 67252, 4.45, 66.60, 3.51, 0
3399, 67237, 4.15, 54.20, 3.60, 0
3401, 67222, 3.70, 64.30, 3.60, 0
3402, 67207, 4.60, 56.20, 3.69, 0
3404, 67191, 4.05, 55.60, 3.69, 0
3406, 67176, 4.10, 66.10, 3.69, 0
3412, 67122, 4.45, 68.60, 3.42, 0
3413, 67116, 4.20, 58.30, 3.42, 0
3414, 67110, 4.00, 66.40, 3.42, 0
3417, 67081, 4.15, 57.00, 3.51, 0
3418, 67068, 4.45, 62.60, 3.60, 0
3419, 67059, 4.25, 65.00, 3.42, 0
3420, 67050, 4.15, 64.90, 3.42, 0
3421, 67042, 4.70, 66.10, 3.33, 0
3422, 67034, 4.15, 58.60, 3.33, 0
3423, 67026, 5.00, 59.10, 3.33, 0
3424, 67018, 4.55, 61.20, 3.42, 0
3426, 67007, 4.25, 61.70, 3.51, 0
3427, 66996, 5.05, 66.00, 3.60, 0
3428, 66986, 4.10, 62.30, 3.60, 0
3429, 66976, 4.75, 65.10, 3.60, 0
3430, 66967, 4.50, 58.60, 3.69, 0
3431, 66958, 4.20, 57.00, 3.69, 0
3432, 66950, 5.00, 63.20, 3.69, 0
3433, 66943, 4.25, 61.70, 3.42, 0
3434, 66936, 4.55, 65.60, 3.24, 0
3436, 66917, 4.70, 57.50, 3.33, 0
3438, 66897, 3.85, 55.90, 3.33, 0
3441, 66878, 4.55, 61.00, 3.33, 0
3441, 66871, 4.45, 56.80, 3.42, 0
3442, 66864, 4.25, 62.70, 3.42, 0
3443, 66858, 4.75, 64.50, 3.42, 0
3443, 66855, 3.80, 55.80, 3.33, 0
3443, 66854, 4.45, 63.00, 3.33, 0
3443, 66854, 3.90, 62.90, 3.42, 0
3445, 66840, 3.90, 62.70, 3.51, 0
3446, 66828, 4.45, 59.80, 3.51, 0
3448, 66816, 3.75, 53.90, 3.60, 0
3451, 66786, 4.25, 61.00, 3.69, 0
3452, 66779, 3.60, 55.40, 3.60, 0
3453, 66772, 3.75, 58.70, 3.42, 0
3454, 66761, 4.50, 60.00, 3.24, 0
3455, 66751, 3.85, 60.30, 3.06, 0
3456, 66742, 4.25, 63.00, 3.06, 0
3458, 66730, 4.20, 60.80, 3.15, 0
3459, 66718, 3.55, 59.90, 3.24, 0
3461, 66706, 4.05, 55.30, 3.24, 0
3462, 66696, 3.75, 53.30, 3.24, 0
3463, 66688, 3.85, 60.50, 3.33, 0
3464, 66680, 4.20, 53.30, 3.33, 0
3466, 66657, 4.35, 41.00, 2.88, 0
3467, 66651, 4.35, 41.00, 2.97, 0
3468, 66646, 3.20, 56.60, 2.80, 0
3470, 66628, 3.90, 57.30, 2.88, 0
3472, 66612, 3.85, 52.90, 3.06, 0
3473, 66596, 3.35, 53.00, 3.15, 0
3474, 66586, 4.25, 49.30, 3.24, 0
3476, 66576, 3.85, 55.30, 3.24, 0
3477, 66566, 4.40, 58.20, 3.24, 0
3478, 66560, 4.15, 49.40, 3.24, 0
3478, 66555, 3.85, 57.40, 3.33, 0
3479, 66550, 4.15, 52.20, 3.33, 0
3479, 66548, 3.40, 45.50, 3.33, 0
3479, 66546, 4.10, 58.30, 3.33, 0
3479, 66544, 4.30, 49.60, 3.33, 0
3481, 66531, 4.35, 55.40, 3.33, 0
3483, 66514, 4.20, 49.90, 3.24, 0
3485, 66498, 3.85, 46.70, 3.33, 0
3488, 66468, 4.55, 50.60, 3.42, 0
3489, 66461, 3.80, 52.30, 3.42, 0
3490, 66454, 4.50, 53.40, 3.42, 0
3490, 66452, 4.35, 48.10, 3.42, 0
3490, 66451, 4.05, 54.50, 3.42, 0
3490, 66450, 4.60, 49.00, 3.33, 0
3491, 66446, 4.10, 45.90, 3.51, 0
3491, 66442, 4.20, 52.20, 3.51, 0
3492, 66438, 4.65, 48.30, 3.51, 0
3493, 66427, 4.30, 51.10, 3.51, 0
3494, 66416, 4.60, 53.90, 3.42, 0
3496, 66406, 4.30, 49.60, 3.42, 0
3498, 66382, 3.95, 52.10, 3.51, 0
3501, 66359, 4.50, 48.30, 3.51, 0
3504, 66336, 3.80, 47.50, 3.60, 0
3505, 66329, 4.70, 42.00, 3.69, 0
3505, 66323, 3.70, 41.20, 3.78, 0
3506, 66318, 4.00, 47.60, 3.78, 0
3507, 66306, 4.40, 39.70, 3.51, 0
3509, 66294, 3.50, 44.40, 3.33, 0
3510, 66282, 4.30, 39.70, 3.51, 0
3511, 66270, 4.05, 42.10, 3.60, 0
3513, 66259, 4.30, 46.70, 3.60, 0
3514, 66248, 4.20, 38.30, 3.60, 0
3515, 66238, 3.85, 42.50, 3.60, 0
3516, 66228, 3.85, 41.60, 3.69, 0
3518, 66218, 3.95, 37.00, 3.69, 0
3518, 66214, 4.00, 46.10, 3.69, 0
3518, 66211, 4.40, 38.70, 3.69, 0
3519, 66208, 3.95, 43.20, 3.69, 0
3520, 66198, 4.00, 48.70, 3.69, 0
3521, 66189, 4.20, 41.50, 3.78, 0
3522, 66180, 3.95, 50.40, 3.69, 0
3523, 66169, 4.25, 46.50, 3.69, 0
3524, 66159, 4.35, 46.40, 3.78, 0
3526, 66150, 4.15, 50.00, 3.78, 0
3526, 66146, 4.85, 39.70, 3.60, 0
3528, 66133, 4.60, 43.30, 3.51, 0
3529, 66121, 4.85, 45.30, 3.69, 0
3530, 66110, 4.85, 42.80, 3.86, 0
3532, 66099, 4.60, 47.20, 3.86, 0
3533, 66088, 4.95, 43.30, 3.95, 0
3534, 66078, 4.95, 47.40, 3.95, 0
3536, 66062, 4.95, 46.90, 3.95, 0
3538, 66047, 5.20, 41.90, 3.95, 0
3539, 66032, 4.75, 46.60, 3.95, 0
3540, 66028, 4.80, 39.60, 4.04, 0
3540, 66025, 4.80, 38.70, 4.04, 0
3541, 66022, 4.55, 46.60, 4.04, 0
3541, 66017, 5.15, 44.20, 4.04, 0
3542, 66012, 5.05, 49.30, 4.04, 0
3542, 66008, 5.15, 43.80, 4.04, 0
3548, 65957, 5.90, 39.40, 4.31, 0
3549, 65951, 5.80, 41.80, 4.31, 0
3550, 65946, 5.10, 39.90, 4.22, 0
3550, 65941, 5.90, 36.10, 4.13, 0
3551, 65936, 5.05, 41.00, 4.04, 0
3551, 65932, 5.55, 40.20, 4.04, 0
3552, 65925, 6.00, 41.80, 3.95, 0
3553, 65918, 5.15, 40.20, 3.95, 0
3554, 65912, 5.90, 37.80, 3.95, 0
3555, 65902, 5.80, 38.80, 4.04, 0
3556, 65892, 5.40, 35.10, 4.13, 0
3557, 65882, 5.95, 35.60, 4.13, 0
3559, 65868, 5.35, 40.00, 4.13, 0
3560, 65855, 5.40, 39.50, 4.13, 0
3562, 65842, 5.95, 40.30, 4.22, 0
3563, 65830, 5.55, 37.20, 4.22, 0
3565, 65818, 5.80, 37.50, 4.22, 0
3566, 65806, 6.15, 35.70, 4.22, 0
3567, 65797, 6.25, 35.30, 4.22, 0
3568, 65793, 6.00, 33.20, 4.22, 0
3568, 65790, 5.80, 32.90, 4.22, 0
3569, 65781, 6.55, 37.70, 4.22, 0
3570, 65773, 5.60, 30.90, 4.13, 0
3571, 65766, 5.95, 37.30, 4.04, 0
3571, 65760, 6.25, 36.30, 4.04, 0
3572, 65755, 5.65, 31.50, 4.04, 0
3573, 65750, 6.55, 35.40, 4.04, 0
3573, 65745, 6.05, 32.60, 4.04, 0
3574, 65740, 5.85, 30.90, 4.04, 0
3574, 65736, 6.45, 35.00, 4.04, 0
3578, 65702, 5.80, 28.70, 4.22, 0
3579, 65694, 6.45, 33.10, 4.31, 0
3580, 65686, 6.15, 27.00, 4.22, 0
3581, 65675, 6.15, 30.80, 3.95, 0
3583, 65665, 6.60, 29.70, 4.04, 0
3584, 65656, 5.80, 31.40, 4.13, 0
3585, 65647, 6.30, 33.00, 4.13, 0
3586, 65638, 6.30, 29.30, 4.13, 0
3587, 65630, 5.85, 34.20, 4.22, 0
3587, 65624, 5.40, 30.90, 4.22, 0
3588, 65616, 6.15, 32.40, 4.22, 0
3597, 65544, 5.60, 36.10, 4.04, 0
